,za_nr,version,doi,id,s1_ein,s2_sm_1,s2_sm_2,s2_sm_3,s2_sm_4,s2_ta_1,s2_ta_2,s2_ta_3,s2_ta_4,s2_pc_1,s2_pc_2,s2_pc_3,s2_pc_4,s2_re_1,s2_re_2,s2_re_3,s2_re_4,s2_in_1,s2_in_2,s2_in_3,s2_in_4,s2_be_1,s2_be_2,s2_be_3,s2_be_4,s2_do_1,s2_do_2,s2_do_3,s2_do_4,s2_sp_1,s2_sp_2,s2_sp_3,s2_sp_4,s2_ov_1,s2_ov_2,s2_ov_3,s2_ov_4,s2_so_1,s2_so_2,s2_so_3,s2_so_4,s2_txt,s3_byod,s4_1_erl,s4_2_ver,s4_3_pap,s5_ch_1,s5_ch_2,s5_ch_3,s5_ch_4,s5_pr_1,s5_pr_2,s5_pr_3,s5_pr_4,s5_tex_1,s5_tex_2,s5_tex_3,s5_tex_4,s5_di_1,s5_di_2,s5_di_3,s5_di_4,s5_tes_1,s5_tes_2,s5_tes_3,s5_tes_4,s5_fo_1,s5_fo_2,s5_fo_3,s5_fo_4,s5_ap_1,s5_ap_2,s5_ap_3,s5_ap_4,s5_pl_1,s5_pl_2,s5_pl_3,s5_pl_4,s5_ma_1,s5_ma_2,s5_ma_3,s5_ma_4,s5_co_1,s5_co_2,s5_co_3,s5_co_4,s5_soz_1,s5_soz_2,s5_soz_3,s5_soz_4,s5_cl_1,s5_cl_2,s5_cl_3,s5_cl_4,s5_vi_1,s5_vi_2,s5_vi_3,s5_vi_4,s5_wi_1,s5_wi_2,s5_wi_3,s5_wi_4,s5_sg_1,s5_sg_2,s5_sg_3,s5_sg_4,s5_txt,s6_1_cd,s6_2_ap,s6_3_eb,s6_4_vi,s6_5_pr,s6_6_ge,s6_7_di,s6_8_on,s7_1_mi,s7_2_di,s7_3_sp,s7_4_ar,s7_5_pr,s7_6_dr,s7_7_au,s7_8_üb,s7_8_an,s7_9_ne,s7_10_un,s7_11_pr,s8_1_mit,s8_2_leh,s8_3_elt,s9_1_rec,s9_2_vor,s9_3_tex,s9_4_pro,s9_5_kre,s9_6_wha,s9_7_ler,s9_8_hau,s9_9_sta,s9_10_pr,s10_ges,s11_alt,s12_sch,s12_txt,s13_kla,s14_inf,s14_med
740,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,741.0,1.0,1.0,,3.0,,,2.0,3.0,,,2.0,3.0,,1.0,2.0,,,1.0,,,,,,,4.0,,,,4.0,,,3.0,,1.0,,,,,,,,,3.0,2.0,4.0,4.0,,,,4.0,1.0,,,,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,1.0,,,,,,,4.0,,,,4.0,,,3.0,,1.0,,,,,,,,,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,2.0,,2.0,2.0,1.0
741,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,742.0,1.0,,,,4.0,,,,4.0,,2.0,,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,1.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,,2.0,,
742,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,743.0,1.0,,,3.0,,,,,4.0,,,3.0,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,3.0,,Bücher lesen,1.0,4.0,1.0,2.0,,,3.0,,1.0,,,,,2.0,,,,,,4.0,,2.0,,,,,,4.0,,,3.0,,,,3.0,,,,,4.0,1.0,,,,,,,4.0,,,,4.0,,,3.0,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,,2.0,2.0,1.0
743,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,744.0,1.0,1.0,2.0,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,4.0,,1.0,1.0,4.0,4.0,,2.0,3.0,,1.0,2.0,,,,,3.0,,,,,4.0,,,,4.0,,,3.0,,,,3.0,,,,,4.0,,,,4.0,1.0,2.0,,,,,3.0,,,,,4.0,1.0,2.0,3.0,,1.0,2.0,3.0,,,,,4.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,2.0,,1.0
744,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,745.0,1.0,,,3.0,,,,,4.0,,,3.0,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,1.0,,,,,,,,,2.0,2.0,3.0,3.0,,,,4.0,1.0,2.0,,,,,,4.0,,,3.0,4.0,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,3.0,,,,,4.0,,,,4.0,,,3.0,,,2.0,,,,,,4.0,,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0,2.0,5.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0
745,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,746.0,1.0,,,3.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,2.0,3.0,4.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,1.0,2.0,,,1.0,2.0,,,1.0,2.0,,,,,,,,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,,2.0,1.0,3.0,5.0,5.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,,1.0,2.0,2.0
746,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,747.0,1.0,,,3.0,,,,,4.0,,,3.0,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,3.0,2.0,3.0,2.0,,,,4.0,1.0,,,,,,,,,,3.0,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,1.0,,,,1.0,,,,,,3.0,,1.0,,,,,,3.0,,1.0,,,,,,,4.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,,1.0,2.0,2.0
747,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,748.0,1.0,,,3.0,,,,,4.0,1.0,,,,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,3.0,3.0,,,3.0,,1.0,2.0,,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,,,,1.0,2.0,,,,,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,,,,4.0,,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,1.0,2.0,6.0,,1.0,2.0,2.0
748,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,749.0,1.0,,,3.0,,,,,4.0,1.0,,3.0,,1.0,2.0,,,,,,4.0,1.0,,,,1.0,,,,,,,4.0,1.0,,,,,,,,,1.0,4.0,2.0,1.0,,,,4.0,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,,4.0,,,,4.0,,,3.0,,1.0,2.0,3.0,,,,,,,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,6.0,,1.0,2.0,2.0
749,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,750.0,1.0,,,3.0,,,,,4.0,,,3.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,,,,,,2.0,3.0,4.0,5.0,,,,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,3.0,,1.0,,,,,,,4.0,,,3.0,,,,3.0,,1.0,,,,,,,,,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,6.0,,1.0,2.0,2.0
750,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,751.0,1.0,,,3.0,,,,,4.0,,,3.0,,,2.0,,,,,,4.0,1.0,,,,1.0,,,,,,3.0,,,,,4.0,,,,4.0,,2.0,2.0,4.0,4.0,,,,4.0,1.0,,,,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,,4.0,,,,4.0,,,3.0,,,,3.0,,,,,4.0,,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,"Gemeinschaftsschule, Realschulabschluss",1.0,2.0,2.0
751,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,752.0,1.0,1.0,2.0,3.0,,1.0,2.0,3.0,,1.0,,,,1.0,2.0,,,,,,4.0,,,,4.0,1.0,,,,,,,4.0,,,,4.0,,,,,,3.0,2.0,4.0,1.0,,,,4.0,1.0,2.0,,,,,,4.0,,,,4.0,1.0,,,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,,4.0,,,,4.0,1.0,2.0,,,1.0,2.0,,,,,,,,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,3.0,,3.0,2.0,2.0
752,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,753.0,1.0,1.0,2.0,3.0,,1.0,,3.0,,,2.0,3.0,,1.0,2.0,3.0,,,,,4.0,1.0,,,,1.0,,,,,,3.0,,,,,4.0,,,,4.0,,3.0,3.0,3.0,3.0,1.0,2.0,3.0,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,1.0,2.0,3.0,,,,,,,,,4.0,,,3.0,,1.0,2.0,3.0,,,,,4.0,,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,,3.0,1.0,2.0
753,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,754.0,1.0,1.0,2.0,3.0,,,2.0,3.0,,,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,4.0,1.0,,,,,,,,,1.0,2.0,3.0,2.0,,2.0,3.0,,,2.0,,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,2.0,3.0,,,,,4.0,,2.0,3.0,,,,3.0,,,2.0,3.0,,,,,,,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,5.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,,2.0,2.0,2.0
754,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,755.0,1.0,,2.0,3.0,,,,3.0,,,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,,3.0,,1.0,,,,,,3.0,,1.0,,,,,,,,,3.0,1.0,4.0,2.0,,2.0,,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,,,,,,,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,,2.0,1.0,2.0
755,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,756.0,1.0,,2.0,3.0,,,,3.0,,,2.0,3.0,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,,,,,4.0,,2.0,3.0,3.0,2.0,,2.0,3.0,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,2.0,3.0,,,2.0,3.0,,,,,,,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,2.0,1.0,3.0,5.0,2.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,,2.0,2.0,2.0
756,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,757.0,1.0,1.0,2.0,3.0,,,2.0,3.0,,,2.0,3.0,,1.0,2.0,3.0,,,,,4.0,1.0,,,,1.0,,,,,,3.0,,1.0,,,,,,,,,3.0,1.0,3.0,5.0,,,3.0,,1.0,2.0,,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,,4.0,1.0,2.0,3.0,,1.0,2.0,3.0,,1.0,2.0,3.0,,,,,,,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,,2.0,2.0,2.0
757,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,758.0,1.0,,2.0,3.0,,,,3.0,,,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,4.0,1.0,,,,4.0,1.0,2.0,,,,,,,,,,,,2.0,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,,,,,,4.0,,2.0,,,1.0,2.0,3.0,,,,,4.0,,,3.0,3.0,1.0,1.0,,1.0,3.0,2.0,5.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,,2.0,1.0,2.0,3.0,,2.0,2.0,2.0
758,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,759.0,1.0,,2.0,3.0,,,,3.0,,,2.0,3.0,,1.0,2.0,,,,,,,1.0,,,,,,3.0,,,,,4.0,1.0,,,,,,,,,2.0,2.0,3.0,1.0,,,3.0,,1.0,,,,1.0,2.0,,,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,,4.0,,,,4.0,,,3.0,,1.0,2.0,3.0,,,,,,,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,,2.0,2.0,2.0
759,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,760.0,1.0,,2.0,3.0,,,,3.0,,1.0,2.0,3.0,,1.0,,,,1.0,,,,1.0,,,,,,,4.0,,,3.0,,1.0,,,,,,,,,2.0,1.0,4.0,3.0,,2.0,,,1.0,2.0,,,,2.0,,,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,,4.0,,,,4.0,,,,,1.0,2.0,3.0,,,,,,,3.0,1.0,3.0,3.0,1.0,,1.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,,2.0,2.0,2.0
760,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,761.0,1.0,,2.0,3.0,,,2.0,3.0,,,2.0,3.0,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,,,,1.0,4.0,4.0,,2.0,3.0,,1.0,,,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,,,,3.0,,,,,4.0,,,3.0,,,2.0,,,,,,,,3.0,3.0,3.0,,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,,2.0,2.0,2.0
761,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,762.0,1.0,,2.0,3.0,,,2.0,3.0,,,2.0,3.0,,1.0,2.0,,,,,,4.0,1.0,,3.0,,,,,4.0,,,3.0,,1.0,,,,,,,,,,2.0,4.0,3.0,,,3.0,,1.0,,,,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,2.0,3.0,,,,3.0,,,,3.0,,,,3.0,,,2.0,3.0,,,,,,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,2.0,2.0,2.0
762,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,763.0,1.0,1.0,2.0,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,3.0,,Ebook,3.0,1.0,4.0,2.0,,2.0,3.0,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,3.0,,,,,4.0,,,,4.0,,,3.0,,,2.0,,,,,,4.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,2.0,3.0,,2.0,2.0,2.0
763,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,764.0,1.0,1.0,2.0,3.0,,,,,4.0,,,,4.0,1.0,2.0,,,,,,4.0,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,,,2.0,1.0,4.0,2.0,,,3.0,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,,,,,,,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,1.0,2.0,3.0,,2.0,2.0,2.0
764,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,765.0,1.0,,,3.0,,,,,4.0,,2.0,3.0,,1.0,,,,,,,4.0,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,4.0,,2.0,1.0,4.0,2.0,,2.0,,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,2.0,,,,,,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,,2.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,,2.0,2.0,2.0
765,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,766.0,1.0,,2.0,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,,,,4.0,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,,,2.0,5.0,5.0,3.0,,,,,1.0,2.0,3.0,,,,3.0,,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,3.0,,,,,,,,,4.0,,,,,,2.0,,,,,,4.0,,3.0,,,3.0,,1.0,3.0,3.0,5.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,2.0,5.0,4.0,4.0,5.0,,5.0,2.0,,,,,,,,,,,,,
766,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,767.0,1.0,,,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,,,,4.0,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,4.0,,2.0,2.0,3.0,4.0,,,3.0,,,2.0,,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,,3.0,,,2.0,3.0,,,,,4.0,,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,,2.0,1.0,
767,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,768.0,1.0,,,3.0,,,,3.0,,,,3.0,,1.0,2.0,,,1.0,,,,1.0,,3.0,,1.0,,,,,,3.0,,1.0,,,,,,,,,3.0,2.0,4.0,3.0,,2.0,3.0,,1.0,2.0,,,1.0,2.0,3.0,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,3.0,,,,3.0,,,2.0,3.0,,,,3.0,,1.0,2.0,3.0,,,,,,,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,,2.0,2.0,2.0
768,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,769.0,1.0,,2.0,3.0,,,2.0,3.0,,,2.0,3.0,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,1.0,,,,,,,,,2.0,2.0,4.0,5.0,,2.0,3.0,,1.0,2.0,,,,2.0,,,,,,4.0,,2.0,,,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,,,2.0,3.0,,,,,4.0,,2.0,3.0,,,2.0,3.0,,,,,,,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,,2.0,2.0,2.0
769,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,770.0,1.0,,,3.0,,,,3.0,,,,3.0,,1.0,2.0,,,,,,4.0,1.0,,3.0,,,,,4.0,,,3.0,,1.0,,,,,,3.0,,TV,2.0,2.0,3.0,5.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,,3.0,,,2.0,3.0,,,,,,,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0,,2.0,2.0,2.0
770,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,771.0,1.0,,,3.0,,,,,4.0,,,,4.0,1.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,4.0,1.0,,,,,,,,,2.0,4.0,2.0,1.0,,,,4.0,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,3.0,,,,3.0,,,,,4.0,,3.0,3.0,3.0,1.0,2.0,,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,,2.0,,
771,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,772.0,1.0,,2.0,3.0,,,,3.0,,,2.0,3.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,3.0,,1.0,,,,,,,,,2.0,1.0,4.0,3.0,,2.0,,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,,4.0,,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,,2.0,2.0,2.0
